id,age,steps
65307,17,10397
78674,39,8513
40979,30,6424
26023,58,6127
58888,34,8077
76130,48,8953
61638,55,6088
25424,51,6787
95774,33,5097
67349,30,8851
23186,27,-1
1077,60,6663
39283,53,7231
25072,41,8588
27022,40,5943
9296,31,7064
94490,47,6129
89761,37,8993
15039,25,8675
21062,42,6600
69450,50,6788
8953,29,11220
76527,52,5284
87756,25,-1
83842,59,-1
68389,48,8380
51062,42,6645
71337,41,3553
31003,57,7041
92466,45,11117
73311,27,6500
9408,39,7207
28186,29,7593
96163,43,5533
53,24,9183
95339,34,4672
85115,35,-1
41077,48,8895
11746,65,4244
7478,43,8431
73460,36,-1
52377,35,4274
76894,38,7870
12962,43,6107
23320,35,7916
71125,44,8548
54372,34,7928
9510,37,8373
96844,42,9034
31418,45,9383
673,31,-1
22230,31,9656
72893,34,7560
30965,37,8613
76947,40,6430
11150,27,8752
13935,30,8352
53633,38,7011
71552,50,7448
78940,52,5181
28971,40,7230
37467,35,8033
2868,38,7855
32885,53,7147
78968,38,8464
76658,57,6631
92906,37,7152
90214,46,7186
2268,23,8795
14831,40,8337
85574,38,9966
57697,51,5418
5860,43,6134
49358,42,-1
71440,39,7515
55273,45,7364
77157,35,6992
63603,42,9079
16638,43,-1
40497,28,8752
5558,31,9683
93703,58,6961
27688,34,8579
16842,43,7160
69595,47,8267
29869,38,-1
75289,31,7143
70619,35,7518
56596,52,7059
69979,29,7537
93458,22,-1
99040,33,9344
81874,47,-1
84537,48,7979
27888,37,8307
92113,33,6035
58673,45,6508
29706,63,6383
6151,37,7798
36647,31,7607
16320,41,7652
22039,44,7099
52423,41,7062
40917,39,5353
31703,33,9555
89070,47,5770
91162,32,7441
56717,48,-1
26404,41,7541
29266,51,6122
78180,45,-1
74939,43,8490
6392,43,6481
21267,30,8128
39542,34,8680
38534,56,8833
69038,29,8536
19170,48,6052
56443,32,7245
33426,37,9057
80696,28,-1
25749,56,8854
28098,48,6333
40162,53,6185
67312,65,1971
88316,36,7900
87830,55,4789
61721,39,7520
42343,43,5722
68801,43,7513
90284,46,-1
99272,45,5341
56466,38,7132
90439,34,7361
3733,27,7941
82102,32,7963
31183,26,10550
37244,47,7068
77218,43,6967
29133,37,6895
79576,39,5384
2713,34,7686
25834,44,9442
11820,45,5602
62689,17,7564
69606,25,10891
46884,37,7116
52316,58,4413
831,31,-1
52172,48,10819
74544,33,5027
18352,59,7111
64883,38,6464
61999,37,5622
86535,47,7971
97319,30,7759
502,49,-1
75517,39,7751
8764,31,9544
12492,45,6717
36619,44,7207
82331,45,6552
90358,28,8911
50463,35,-1
61652,38,9850
99831,55,-1
41928,37,6670
20088,51,5996
57695,63,6905
21830,49,6857
96793,34,9159
65903,40,9142
61496,10,8064
97989,41,-1
66532,51,6056
64759,50,4986
20799,33,9722
40646,42,-1
25023,48,6283
30839,47,6659
13957,38,7226
39808,45,10150
98913,41,6526
63013,40,6534
88706,43,7739
28153,32,9047
88269,57,-1
55306,30,6478
65688,53,6427
83902,53,6709
27646,27,7551
91439,42,6467
53346,50,7980
12382,40,8711
94110,45,-1
73154,31,8329
2188,19,8821
19730,49,8456
81063,54,5449
5288,48,5818
77110,41,5772
95857,41,7273
52660,38,5187
23080,42,5629
83352,28,7681
29049,46,9186
46385,38,-1
71070,44,8148
41130,42,8402
24250,44,10070
94488,45,11306
80689,46,7850
28427,51,6379
26259,39,7750
37020,28,10274
14721,40,9591
82003,37,6637
71905,43,7853
21598,38,5273
35358,38,6583
86546,30,9281
21822,52,7902
27819,31,-1
58402,39,8352
70568,31,8821
36765,38,-1
71256,34,7154
23295,29,8389
52746,47,7554
29517,34,7147
80292,35,7043
57292,24,9740
72151,42,7622
28589,46,6911
4221,44,-1
69593,34,-1
20555,33,8324
66162,39,6386
15466,27,9445
28747,34,7692
49552,37,9138
48000,43,7833
87843,53,9048
6095,51,-1
49881,39,6168
13203,45,7683
37144,36,6767
11541,44,9230
74386,45,11870
48221,42,7858
12476,27,8352
53345,40,8883
31685,26,5470
75111,46,6627
54206,37,-1
29159,40,8469
7572,50,-1
93660,41,7300
13134,31,8375
85777,23,6481
96308,43,8585
67648,51,6058
63863,33,7450
46462,47,5369
94194,40,6514
64404,38,7622
63664,37,8210
70141,45,7776
50399,40,7721
82512,41,9979
87957,39,8403
48578,42,5889
62799,44,6577
44503,43,5871
278,48,6689
15284,54,8316
19080,48,9456
28089,36,8094
32096,36,8640
48677,44,6144
44343,35,8230
71023,52,8147
41802,51,4930
27012,40,-1
14827,63,6909
78308,37,5410
29776,30,7892
8883,45,9171
57023,43,-1
99013,49,8769
8925,47,6601
72296,40,6493
96557,28,7972
83876,38,7365
28558,30,8378
56166,42,6092
50796,37,8833
41821,48,5088
74566,26,8453
18685,33,6867
12728,42,9501
15113,39,6451
18811,33,-1
55628,42,-1
28762,39,4549
78316,51,4837
20055,56,5190
41285,49,7327
9091,38,5989
37501,35,8267
18045,39,8356
7713,33,5817
74411,58,5083
69025,34,6469
9689,35,3918
26653,45,8724
71940,40,-1
27989,32,6088
50282,44,7822
39650,43,6167
8115,27,7919
40395,31,8502
58116,36,5774
62721,29,-1
43971,49,6611
91854,48,-1
34915,42,6532
16499,40,7746
4559,39,7159
54597,43,4808
73456,39,6681
61275,37,-1
77063,43,7893
53708,54,8203
49261,35,5589
95300,47,6269
19732,51,7503
52818,51,8947
45282,49,-1
31306,34,-1
75690,35,8076
34496,34,5569
19892,37,-1
82298,45,5240
71659,34,8703
89714,40,8644
43712,42,9329
8781,47,7471
6948,46,7423
17542,46,6774
86635,27,7855
28109,56,6481
98883,41,7291
62686,33,9467
24547,37,7327
12067,45,9172
55990,31,8713
62390,40,6106
63606,45,8707
11051,24,9493
35244,53,-1
14320,35,6225
98567,47,7187
82593,44,9656
19010,45,6479
84879,43,6929
26031,34,7070
65698,41,8641
73279,43,8295
72063,43,7048
63283,32,8340
38480,43,4492
36465,33,-1
65695,44,8599
74561,30,6543
69811,54,5659
73147,44,8576
2945,58,6585
34697,41,6440
8835,34,9766
64410,21,7047
23637,35,5733
33858,43,4009
16305,49,-1
81281,28,8119
30454,56,-1
10105,33,9052
78256,33,6402
5828,61,5577
58011,32,7467
97716,39,-1
57936,46,6788
5669,60,6554
66936,43,10053
35124,49,6775
36785,34,8972
8580,47,-1
6667,49,7034
7732,45,5218
27380,43,7536
9814,53,5275
71568,27,-1
5354,46,8052
71348,52,10963
72070,41,7051
58779,48,7060
29337,45,-1
45947,29,7030
62980,43,6833
35872,49,10008
64590,52,7050
33894,44,6343
23591,39,8595
96536,40,8023
13828,53,7660
6219,40,7752
44719,38,7152
56709,35,-1
16800,50,7259
48772,30,5519
31059,36,7935
69877,48,-1
30414,53,7094
76149,39,9588
72040,27,6163
86905,42,6535
67717,48,8968
90328,38,10009
94931,59,7945
94590,42,-1
8035,32,6622
76297,42,-1
76873,25,-1
97408,33,10378
15753,45,9571
84871,39,6351
88816,50,2521
89762,55,5274
2298,46,9688
62397,36,8277
76458,36,-1
7331,41,8848
82688,39,10000
67335,25,8222
42206,26,-1
2409,42,6968
70711,28,7577
5579,45,6234
78838,58,8181
33621,46,5290
82154,52,7644
74488,52,5147
42798,33,8474
78056,46,6207
10221,42,7568
10034,21,6078
40775,42,8190
64214,36,8588
22682,47,8859
20972,52,7735
48212,43,13093
28921,35,8243
61232,42,5415
22992,50,5865
74973,28,9963
7333,33,8004
4162,31,10350
40620,48,7225
94992,43,7720
61060,52,6498
7756,31,10849
97467,30,7794
48278,28,8344
67742,38,8666
96729,38,6119
33467,45,6811
2280,42,7059
12883,47,7799
30174,43,8431
37356,40,7994
19447,36,9832
55970,41,5753
68605,55,5128
75149,30,9557
49872,39,8227
78043,36,9526
76649,28,7677
20127,38,8434
62676,44,8600
12966,50,6742
78220,35,6686
40235,55,6347
3237,51,3991
38357,28,6822
966,47,8310
33833,47,5146
7932,30,7785
9591,43,8111
78066,36,8425
58781,43,8736
98788,41,7695
8518,50,5078
62950,39,8479
20197,34,6655
15165,48,9503
32015,37,7634
12734,33,9208
55927,54,5841
72641,40,8352
79528,42,8678
32576,39,8909
69317,39,6336
57862,42,5341
46450,55,8465
42223,44,5119
36151,34,-1
29474,48,6466
41550,50,6912
8784,40,8080
9842,48,7334
38965,43,8021
45354,49,8619
22094,40,7956
64420,33,8656
67955,32,9043
59745,32,8681
61583,38,-1
24277,35,7254
59832,37,8421
20959,32,9197
2901,39,-1
56036,34,7868
2996,37,5162
69144,33,5801
2826,38,7866
54687,42,7502
27403,29,7197
98138,46,10403
42858,36,4475
53684,46,6490
98481,40,9761
33297,39,8756
91237,36,5429
58713,36,8381
42038,51,7360
65804,50,5091
32339,41,5764
53367,38,10709
62618,21,6930
406,27,8782
47317,42,8482
28516,48,4104
46272,47,-1
80590,41,5839
12649,39,7390
71214,42,8635
98665,49,-1
11604,31,7623
38833,38,8714
16302,36,11721
21325,55,6400
81074,46,7760
69575,40,5121
15572,37,8042
67479,35,8193
69508,44,7647
23170,35,8169
96600,47,7972
35647,41,6019
47472,33,7269
90708,32,6549
1655,34,9737
72283,45,-1
51041,31,8269
25908,50,3802
98109,44,7945
20427,44,6784
91125,42,5539
11118,45,8890
59147,47,7642
79514,45,9421
90589,27,5520
19349,59,6215
83277,28,7970
53277,62,5736
58807,51,8484
62285,33,-1
83665,57,3695
29131,47,-1
5330,34,5336
88667,43,6834
65173,34,7517
70115,45,8622
86785,48,7801
88369,38,7371
66871,42,4887
81634,52,7102
6443,32,6608
72261,38,8602
98565,41,-1
83381,29,-1
96928,33,-1
20097,45,7459
49758,28,9203
67239,48,8389
52060,29,-1
81744,50,5482
61887,49,6551
36197,34,7385
69066,42,8271
67141,38,8782
82923,49,8295
35245,43,4632
19687,48,-1
12547,42,7434
56101,51,6228
36254,47,7676
65512,43,7811
86399,44,7749
54344,26,7964
33558,46,-1
20262,41,7386
73281,32,8423
92350,41,9279
15922,27,-1
58113,42,6602
41681,34,6418
47330,44,4859
79084,40,9253
7115,35,7907
2527,36,8350
62298,45,7996
16774,37,6689
31375,47,9623
98465,32,-1
3112,47,-1
81581,42,6154
21495,48,6883
923,41,-1
3221,46,6289
92105,34,7785
56814,36,8466
56217,31,7626
3821,44,4905
46368,57,7009
59915,49,5967
64970,32,-1
53041,34,8225
64671,35,8379
31918,39,-1
64116,42,-1
81667,34,6049
44210,45,6886
18367,42,9262
63485,40,9358
99532,47,4280
97057,42,8171
56018,40,8452
89828,27,6628
67230,44,5600
7737,34,-1
96492,26,8625
78049,50,8065
12524,47,7342
14697,51,-1
70120,33,8911
3635,49,8902
57481,43,8449
26922,37,10346
16461,39,6555
72325,32,6783
34824,52,6745
4154,37,8561
64870,32,7257
52707,32,10783
89159,47,10991
17240,24,11084
74857,49,7923
17233,41,6464
85198,38,9174
29305,45,6991
35012,39,5503
45148,38,7590
36500,47,8242
99971,42,7208
94217,39,9259
1139,39,-1
3300,37,7200
81911,42,-1
15252,48,6710
32440,22,8115
85591,36,9178
74664,38,6847
48154,45,7960
18627,24,8095
64012,30,7407
31540,43,7694
93566,45,7078
39434,42,-1
23121,30,10158
5431,54,10070
71758,58,8160
15199,48,-1
88543,53,-1
98259,34,5705
60033,39,6923
83650,33,6980
89483,42,8915
55317,41,5807
1053,32,-1
74012,41,7429
66943,31,-1
87913,37,8804
37593,42,8042
96360,54,7042
62382,51,4477
24882,41,9026
26963,43,8349
3222,38,8628
72459,28,6819
8849,21,8368
94017,37,7272
99268,52,8039
88300,53,7271
49243,19,8751
69580,41,8224
92734,42,8217
90973,44,7188
64868,33,7783
10825,52,7107
39892,48,6415
62504,23,7451
48274,23,12165
89251,41,4736
98776,32,8263
64371,41,10133
49238,52,3547
72331,37,9130
44448,31,-1
86780,38,5760
65198,31,9376
41305,43,6017
56351,46,-1
11686,42,8187
63660,46,8000
85100,37,9011
87797,51,4643
20181,36,7200
93504,46,10991
77532,34,6940
79038,30,9004
14806,47,7781
90787,52,2411
78624,38,-1
43317,51,5054
26458,32,5571
57446,42,5540
83439,38,5587
31483,33,-1
88825,34,5772
18145,52,-1
71763,54,4518
29586,36,6550
1853,41,7716
97598,44,-1
58488,40,6231
80448,46,9058
5719,34,9465
9620,46,8203
9181,25,6420
11530,40,8728
45948,45,7540
76822,41,5909
42590,40,6879
68824,40,-1
98023,49,7522
69340,37,9381
4256,36,-1
23537,36,6046
14888,34,7649
95995,26,7839
76042,48,6563
11188,56,6099
6649,40,9289
81485,37,7884
53133,36,5195
83304,24,9381
78910,25,-1
7995,30,4657
98974,23,12165
51640,54,7390
66032,48,7286
11720,38,4962
15035,27,9073
22186,34,8434
14483,35,5803
18937,48,6122
28596,39,4852
90411,33,7622
36844,49,-1
10403,46,-1
66812,51,7900
97032,40,6868
27110,50,7206
9889,43,7719
78141,35,5859
95063,33,7344
39982,38,6389
81286,51,10092
81457,42,4655
85870,53,-1
15321,36,9158
9801,45,6750
9234,54,6240
80099,39,-1
27964,43,-1
26090,33,9068
24157,47,8208
52293,47,7003
2547,36,8605
40987,30,6579
77680,36,7666
76451,40,-1
67080,32,7639
38219,25,11039
60866,44,9159
14603,41,7105
11372,35,5989
15815,37,7798
17588,40,8223
31248,34,8701
89191,34,11138
91615,38,7846
52577,39,-1
34634,40,6869
39231,27,7698
85074,33,7123
97329,47,8184
41692,43,6721
69933,46,7184
24607,33,-1
58881,35,7009
82634,48,5559
95645,54,8029
83132,30,10373
35850,37,8146
79536,30,11339
80683,49,7596
250,34,7564
26041,40,5579
72952,43,8843
70098,57,4491
52054,39,6476
43349,31,7549
16370,35,-1
17454,41,6269
50032,39,5428
70806,37,7022
71355,63,5633
24375,39,5780
66082,42,5274
85608,52,7434
48618,47,-1
85882,48,6728
53381,36,7552
87469,43,7680
28817,45,8255
74368,32,8313
78216,44,7018
66620,35,8322
35729,37,8810
83951,57,6843
96477,37,9104
79097,38,9976
3660,46,6649
70226,60,-1
98898,35,7642
50770,43,7365
31809,42,7178
70083,45,5336
38354,52,7109
88347,42,6063
9509,48,8908
40820,47,-1
1830,28,9478
66658,32,-1
52991,46,8250
81472,33,-1
876,45,4658
56338,50,8286
92673,34,6831
14109,28,8743
62718,25,8043
50960,32,6792
59702,46,5888
90508,21,9508
84746,36,6827
39813,36,8507
26487,27,9109
93702,44,6434
18713,41,-1
67279,38,-1
96125,39,7466
45556,29,6903
33212,38,9066
78355,51,4550
62324,38,7697
70059,42,7808
18620,38,7858
62800,62,4230
58964,38,7233
84749,43,7963
97242,34,8321
37469,31,5737
55108,27,9479
99554,37,7891
81516,38,8146
95906,46,9031
48881,62,5906
19805,20,7804
56098,31,9155
51193,40,9542
89931,29,6158
64756,48,9678
60249,34,6123
36074,37,6877
42060,48,6293
84466,39,7685
50358,30,8485
37382,38,7685
26280,30,9563
84354,48,6114
57460,42,6590
34818,44,7304
13195,53,6375
32321,39,10020
18144,35,8688
60288,44,5763
82732,49,8353
38716,42,7290
25541,35,7443
33011,55,-1
42218,34,8137
29578,44,7929
46784,56,7954
38004,42,4921
71757,43,5883
2009,39,8699
77628,23,7421
97255,50,7665
71877,35,6529
63395,42,8569
23771,41,8499
20763,52,7580
53067,55,9144
38412,29,7134
62304,31,9946
85872,48,9080
76472,42,11019
58114,45,-1
3904,41,6563
71874,38,-1
38657,44,9969
75623,34,6958
19696,30,6062
31694,32,9728
40246,44,7278
33118,38,7185
72289,33,8401
42122,39,7067
34491,45,8705
80549,55,-1
78788,36,7169
5348,48,10346
94764,42,7431
4088,33,7469
26318,38,8407
51461,48,6097
37143,39,8931
79679,29,-1
94145,34,5361
13005,31,5634
80787,35,6718
77823,31,8958
59420,32,4804
48090,50,9310
95744,44,7200
5343,49,5529
1938,50,5654
67790,44,7066
5447,38,8978
17434,43,10144
48271,44,8140
71382,25,-1
64149,42,8092
85944,35,6480
89479,39,9136
91988,43,9112
92531,33,8171
95711,25,6410
31083,46,7772
35704,51,7796
62882,34,8504
49806,43,7032
69435,47,6033
56497,33,7143
10949,46,9601
82150,37,6524
72646,32,7903
27435,51,-1
66813,36,-1
60008,50,7582
70669,43,7600
77839,41,8496
29952,27,7983
32455,21,8630
44886,30,6472
62246,43,9159
33054,48,7086
59134,27,-1
5707,29,8909
54817,46,8993
20796,36,7516
24481,44,10184
97120,16,-1
33886,45,9085
36298,32,9433
76532,36,8649
30896,43,-1
7924,28,6671
82353,40,5518
78335,22,7673
14168,34,7064
12173,37,8542
504,40,6395
19200,49,7066
16808,29,8299
14766,45,-1
57982,43,8585
57118,54,6514
2742,35,7429
93666,43,7610
96493,55,5945
61893,37,8836
54188,66,3997
95476,40,6033
14737,30,7486
57144,35,8270
34338,36,7158
49728,46,5822
24455,50,8599
3738,50,-1
93872,26,11752
7355,53,3707
98562,38,8102
67086,41,8590
73141,32,6795
91604,39,6657
12479,55,8347
19164,44,6049
20283,39,6666
94879,53,7041
73699,36,7384
53172,41,6674
70282,35,7961
96265,44,7920
41317,35,8833
36960,46,6939
24847,20,8638
47677,27,8523
96639,44,6926
53647,36,-1
15480,31,6498
8601,48,7005
48553,38,7846
48153,30,7836
25684,40,7991
26186,26,-1
7953,42,7801
47441,35,-1
87885,54,5751
56417,44,7025
54084,49,6776
75619,28,9520
59268,33,7069
14340,32,8802
22621,30,8943
7863,26,7268
84837,49,5241
3999,20,10861
68562,57,8616
61172,44,5921
6592,39,10721
74019,42,8307
99565,34,7149
29040,39,8922
50449,37,7196
66825,51,-1
92567,37,10585
35962,25,8543
74985,48,7144
2753,45,3885
50247,44,5538
75327,32,10762
40328,37,6161
84914,49,9902
65703,34,8098
77747,31,7212
20194,51,5814
75309,36,7121
58885,36,6050
33156,32,5389
95414,50,8677
68631,46,6355
35202,48,7442
27795,41,4203
30849,38,12005
73007,38,8173
2513,41,7876
38686,38,6682
8648,39,5489
86849,39,6958
2819,44,-1
82816,48,7372
12820,52,6786
21377,36,10997
7336,44,6199
40470,27,9056
39120,35,8447
77516,36,-1
11762,35,8547
39409,50,8206
87798,37,7914
48746,48,6045
63795,48,7811
73791,57,7273
95388,32,6028
49808,43,9544
58118,31,7404
93194,44,6584
47542,41,8907
1349,41,9544
86702,38,8489
77399,35,7518
59521,41,7635
49734,38,6987
22819,42,-1
97023,45,5866
35307,39,8812
98554,44,-1
35336,29,8861
36352,45,7391
23754,18,5784
40700,34,6255
5671,45,5509
81755,42,7400
27336,38,6975
60158,31,9005
83989,42,8282
91448,35,8700
2349,43,-1
21693,36,-1
34304,42,7283
73387,28,9700
31968,34,8015
73400,44,6143
51621,38,8767
6016,37,7949
28323,45,6446
41187,42,7009
49764,36,9651
54342,33,-1
54016,38,8253
22330,40,7872
52543,34,6710
689,46,3921
33269,36,7691
21794,52,8910
43796,42,-1
38003,48,9478
57099,55,6852
13600,53,8275
40260,42,7124
96583,43,6281
68377,43,8467
30491,47,9389
73867,31,5658
72380,37,4825
65332,32,8342
32387,28,7508
77983,33,11056
19957,41,-1
94882,40,6988
3304,36,8832
47661,46,5693
31243,29,9407
57669,34,9491
70851,47,5570
3050,34,7045
37758,33,-1
5223,40,9245
88002,32,5020
10078,40,6768
38776,29,6761
83528,48,5107
41720,51,6841
49660,39,9722
4545,29,9490
43600,36,-1
37810,34,9135
85847,47,6952
36107,34,6303
84841,37,7952
23342,26,10153
81277,38,8640
53042,42,7743
30828,36,8485
74304,52,9180
77626,43,7672
27137,38,7356
78920,40,7541
21517,32,6750
25636,52,6329
88677,28,9250
12791,42,9494
90999,37,6936
26695,39,7873
77217,48,6536
29195,39,-1
68570,38,8234
10484,44,8225
92811,57,4086
63495,51,8506
73351,30,7736
67981,39,6280
30528,53,6065
39233,44,6780
25238,29,9210
86637,39,5734
38366,42,5431
29599,46,7546
84735,36,6419
64845,34,6081
81162,45,6956
91017,39,5488
56530,41,7510
90675,34,9155
83674,42,9824
6000,41,-1
68473,40,7895
39923,20,6047
41511,28,7593
75894,29,5773
20657,40,6650
85181,47,8010
55414,33,6689
19709,45,7456
74496,40,7060
67533,49,9469
87859,25,10160
419,25,6377
76195,42,9605
56454,42,4516
83306,40,5298
74604,41,8996
57273,38,6191
13946,51,7348
70686,32,-1
10010,52,7577
58424,23,6206
65384,39,8199
97580,49,7355
14552,53,6816
55039,49,8335
31690,24,8787
83404,48,4964
89932,44,6164
73610,39,8452
68797,40,8212
79228,24,8790
75544,40,8580
44365,46,6544
68288,40,-1
81014,30,8145
30231,37,6741
48433,44,5502
49399,51,7026
16701,30,9651
64000,49,7675
68075,39,6475
86215,24,11695
39549,38,9567
88319,52,-1
21079,50,7867
41255,50,6430
10380,36,11054
11619,33,9157
92680,49,10037
38625,36,-1
89750,25,7774
1570,40,8303
6330,46,-1
36896,40,9712
20690,45,8995
21212,47,4266
81102,38,-1
91764,36,7091
34554,46,9483
96503,44,7915
14215,32,7975
74758,41,9343
79960,50,4406
21884,35,6216
5904,36,9590
63687,34,7488
75065,36,9074
16307,46,7802
53083,42,6790
41053,62,5097
66006,44,-1
67237,42,7238
94557,38,7225
5930,48,5827
73661,25,8788
54148,46,-1
21956,21,9465
6802,20,-1
85196,56,-1
77398,35,6699
51705,40,4622
67177,33,6133
48683,29,6239
37767,53,7070
64217,48,9544
91984,33,-1
50305,31,7688
53825,40,8346
85626,47,7778
8950,42,6132
7722,40,7512
63949,53,6641
34981,40,5404
18454,39,6646
48027,56,8479
36318,65,5180
94480,53,6362
89323,31,5680
49333,33,11664
23994,34,9569
95497,48,6683
74080,28,-1
94820,40,9622
30211,45,6688
47344,32,8865
43857,38,8608
92523,50,6152
71920,45,9258
79028,26,9101
88899,40,8392
55223,63,6085
16357,39,7115
64731,43,6554
19376,35,10377
39066,31,7877
3306,16,6135
10239,37,8673
26223,47,6206
38869,38,8820
59438,39,8079
84340,45,8163
15000,40,7195
98357,56,-1
79754,54,7005
50275,60,6593
51878,34,7642
40161,47,5072
69391,44,9464
66212,48,5209
57536,53,9045
37571,24,8993
11189,42,7595
42484,41,6694
46674,21,7999
97137,37,8829
82181,27,5838
81764,50,6669
13931,25,6428
26237,43,9779
70660,42,8287
40299,47,7765
76668,45,7019
60829,46,5197
72442,57,5875
2625,45,6108
68929,40,4518
41101,52,5532
46916,23,7542
32866,41,-1
75437,38,7531
45917,51,7899
48472,43,6343
97514,35,6145
91671,33,4021
89983,36,6578
94496,37,6258
16249,42,9541
73866,51,7530
53980,39,7714
31504,35,8838
44074,39,8667
15626,50,7887
1697,30,5997
59631,28,-1
61730,54,6920
5112,48,8160
12276,34,3957
34223,54,4414
10291,41,9481
54267,42,6307
15206,29,8172
83398,39,-1
49560,40,5921
46920,53,6961
61661,49,5649
98531,41,7958
19273,22,9833
18053,43,5624
54661,39,9378
87371,56,3327
54416,35,6685
4508,38,11384
45372,38,8318
44878,53,8454
32226,37,7080
50156,43,6540
48064,40,8782
21069,34,6380
74254,20,7992
49495,27,7694
90371,49,6435
83896,61,4954
31634,43,6308
65636,49,5106
79271,42,8685
85710,48,9926
66702,51,7801
65732,50,-1
37870,40,8521
24606,35,8277
30293,42,-1
50835,36,7254
78271,39,7460
33032,40,6137
89659,35,7568
4419,51,10152
98733,40,3962
29231,43,7904
91433,36,8823
79843,32,6431
64246,47,7990
61699,39,5637
83003,41,6922
25211,46,-1
33358,29,8025
31341,40,9602
76643,42,6551
1121,38,7473
52128,36,7320
64628,36,7151
52554,36,6017
74955,17,9394
49256,46,7881
66731,45,9329
22950,34,-1
97144,31,-1
63390,29,9376
37447,51,6364
21194,44,-1
11000,55,5841
61555,42,7382
88113,43,7324
74914,33,9164
11056,43,9076
2376,50,4051
45088,43,7805
71003,29,-1
91232,35,6956
23785,45,6627
75613,31,-1
15022,49,5980
63758,42,6288
34116,26,8022
47676,34,6545
38727,33,9581
95132,48,8504
61403,32,7304
17746,25,8899
42659,43,5672
56716,44,5309
69587,43,-1
60073,42,10306
65739,42,10079
42403,24,5791
85255,53,8271
78721,44,7119
8107,44,7646
5660,54,7376
70149,36,9159
22933,51,-1
49042,47,7215
17775,38,10645
28072,48,7121
56631,32,8203
48013,46,5365
99727,40,7754
1193,33,11474
83153,40,6085
14423,39,7688
97476,43,8495
25349,37,9141
97620,53,4040
20291,34,7651
90424,44,5202
53138,39,6525
53745,44,6434
13551,29,6686
27295,36,5523
46740,36,5857
47593,38,8345
68520,32,8680
98522,55,7524
94700,53,8637
26424,36,7351
67732,51,-1
86541,41,5596
81263,40,9906
69232,43,7585
61542,40,8256
56353,35,6922
36750,44,5831
43990,41,9572
73353,32,8206
65354,31,9343
78630,29,7076
9731,48,7584
39188,42,8574
33459,48,4278
48306,38,7795
23837,39,8227
69354,46,8621
85906,35,6351
44598,32,7809
44385,34,6802
14777,40,-1
82754,37,7592
20415,44,6150
47174,61,7551
24542,30,8753
51381,54,5277
93601,49,7638
1966,42,5680
85978,42,-1
54521,31,10260
380,43,8989
93605,36,-1
38234,28,9061
21421,43,6691
94235,32,10798
69405,45,-1
48986,36,9027
38800,46,5708
51276,40,9669
43287,38,6747
6832,42,6138
82405,26,7775
37209,51,8165
64321,39,-1
40493,35,9242
94305,39,9818
84158,49,6245
60199,44,7874
80933,50,7728
92431,30,8670
55695,30,9657
80445,41,9049
33114,41,8360
70087,53,-1
41373,36,6291
61328,47,5117
73783,36,6018
14131,43,7125
66742,45,9687
30994,37,5200
31776,40,7810
63991,53,7466
21436,50,7263
30329,27,8137
75187,32,8742
17502,32,6794
45582,53,5060
93039,25,7695
42453,35,8280
11652,33,7634
10852,41,7077
98716,31,8771
86154,26,8004
45509,41,7945
51409,32,7362
62864,53,5202
46120,30,10537
70748,44,10384
64273,34,9487
4361,37,-1
31796,43,6294
66824,45,-1
11040,45,8853
65926,38,5869
92611,45,9191
20061,37,5630
30820,40,6499
77107,44,8511
16319,20,7955
37104,37,9656
75497,46,8123
43243,31,7865
7323,39,-1
53717,29,6802
54660,57,7169
75266,47,8503
57044,48,9837
53334,49,5805
89945,46,8197
27017,38,9013
2428,44,9119
491,40,9012
10331,38,8088
99577,50,5122
89012,48,5519
67610,17,6836
37108,46,6593
91127,40,6697
45691,41,5917
69339,59,6901
18052,50,6039
10407,53,7931
55845,41,7066
70145,52,-1
36925,36,8239
69565,38,-1
68442,35,8296
37657,38,7608
25050,38,6183
65119,28,9616
25997,45,10055
4939,55,6846
72065,37,8978
21353,37,6706
14805,43,8500
69102,42,7686
33569,54,6269
13370,32,9989
42061,47,6313
21815,40,10570
41797,45,8493
26053,43,6604
83943,48,6022
9105,53,3660
62084,41,7552
53789,38,7406
4549,30,-1
41124,39,6591
18538,46,8986
38091,45,4961
59548,28,6038
61769,40,7096
69367,45,5642
89245,29,6790
18629,50,9111
89352,36,5862
28075,41,6712
38743,50,6259
70743,50,9236
22809,49,7152
14625,31,7531
32186,45,7914
4657,50,7107
97869,49,4697
47422,37,7002
64130,47,6378
95366,35,7153
70989,36,5539
90622,31,8250
31960,46,6744
91710,46,6736
35067,47,4672
87017,44,4703
79256,41,6645
17892,42,5970
89519,22,6060
12484,32,7116
46494,38,7960
94782,39,8781
17037,28,8033
54264,35,8210
82934,44,6263
93550,48,7793
21004,37,5170
19940,30,-1
90635,48,6623
24462,33,9113
26785,54,10333
83815,41,9234
46552,40,8325
24505,36,6064
58313,43,-1
78833,34,7092
86492,62,5777
71676,48,6031
53876,35,7345
91225,54,5432
82931,35,7688
7383,43,6891
28636,58,6522
6972,39,6529
79562,39,8071
10888,51,4568
63608,38,8338
28565,45,-1
96634,51,6762
69043,36,8123
20274,32,8636
43165,40,5708
20381,37,9231
73966,46,8417
73343,49,-1
64113,45,7224
48594,56,6531
32939,55,6733
1994,33,7067
23155,30,9678
77822,46,8340
57750,32,7660
67597,42,8860
18490,36,9214
2318,41,9006
5158,27,-1
52787,30,5797
12804,37,7656
19736,42,8543
21503,37,8368
90765,44,6010
